"";"baseMean";"log2FoldChange";"lfcSE";"pvalue";"padj"
"Ccser2";524,778156821559;0,00509577165691273;0,0311339314737082;0,488403609383355;0,943951163560512
"Thrb";31,4474846281418;0,00155515110837051;0,0314428502872508;0,494337726288797;0,943951163560512
"Stoml1";645,689551068149;-0,00462120401373362;0,031170739629895;0,49561110212397;0,943951163560512
"Cd276";493,267408392453;-0,00337093770537532;0,0313282076796947;0,491103197771747;0,943951163560512
"Gm23136";13,2991664986794;-0,00145386307946919;0,0314463343525305;0,490758023654695;0,943951163560512
"Zfp660";31,322661039037;-0,00200280444181933;0,0314260231708653;0,490867777888318;0,943951163560512
"Zfp39";144,507622392783;-0,00292803231211243;0,0313774203366827;0,488203300777222;0,943951163560512
"Mtif2";446,150040221878;-0,00601995986727565;0,0309221997192112;0,490847768646603;0,943951163560512
"Acly";5050,26598909043;0,00693779906492922;0,0303110623570264;0,492093288918349;0,943951163560512
"Trim41";1312,52420587626;-0,0058963975971357;0,0309327052711257;0,494820218648711;0,943951163560512
"X2410006H16Rik";654,066875636265;-0,00420836325129843;0,031251612143464;0,493099115731612;0,943951163560512
"Hnrnph1";5465,27567768721;-0,00561261595381565;0,0309984972463514;0,493567577930808;0,943951163560512
"Col23a1";8,65506990700818;0,00130495006371214;0,0314499112900267;0,49539869956554;0,943951163560512
"Aloxe3";39,1986166918145;-0,00267579102514075;0,0313902151680869;0,491330626545607;0,943951163560512
"Psmd12";497,791786563061;-0,00527480658653159;0,0310689124967502;0,489595548766615;0,943951163560512
"Arrb2";5624,93403306281;-0,00373633829683822;0,0300886327941063;0,496066862186958;0,943951163560512
"Hid1";11,3446071067014;0,00118770242382327;0,0314538400445857;0,49250836046362;0,943951163560512
"Tnpo1";4654,13224675091;0,00506622816989584;0,031145165242176;0,490787138684676;0,943951163560512
"Aldh5a1";84,4145752844786;-0,00337973598079608;0,0313437091518443;0,495843295401603;0,943951163560512
"Exoc2";1134,36479345362;0,0065098071440722;0,0307941721058842;0,490433696432809;0,943951163560512
"Gm15740";24,4535945539375;0,0019171815130794;0,0314309400988481;0,490935280910709;0,943951163560512
"Cetn3";318,735969809512;0,00454150254452376;0,0312330480936536;0,496342713259961;0,943951163560512
"Homer1";386,898103561275;0,00614819185712498;0,0309156291590644;0,490786637284273;0,943951163560512
"Zfp934";109,57113924446;0,00237488174948648;0,0314092916037109;0,492056432076103;0,943951163560512
"Snx6";940,344861037024;0,00460094934236411;0,0312251790187289;0,489223647066568;0,943951163560512
"Sptlc2";1876,47252037375;-0,00943832832721666;0,0285105811179437;0,49406691465156;0,943951163560512
"Hif1a";9538,03578123489;0,00372357749757284;0,0313102991499822;0,491239229338651;0,943951163560512
"Cox16";102,341916388198;-0,00438639955486999;0,0312115241398727;0,495747804665871;0,943951163560512
"Ttc9";154,486316558988;-0,00349727696610946;0,0313278837614305;0,491763910278021;0,943951163560512
"Dnmt3a";5053,98335767366;0,0053296524601021;0,0310667238536401;0,493529714644825;0,943951163560512
"Rnf139";718,407885164117;-0,00398155608320244;0,0312611352878295;0,495266719212707;0,943951163560512
"Mtdh";5685,64641244772;-0,00932676111722242;0,0291503800440135;0,493248667656987;0,943951163560512
"Soat2";118,196111015323;-0,00304073287477215;0,0313555474227657;0,495046561753287;0,943951163560512
"Sox10";16,8373508192684;0,00097245697140698;0,0314580509721057;0,496348152611931;0,943951163560512
"Snord83b";35,528858218751;-0,00206402490160979;0,0314209087940014;0,494086214898057;0,943951163560512
"Tmem50b";1129,28687388766;-0,00621774116041404;0,0306292795815927;0,48975117400209;0,943951163560512
"Dnajc28";256,504213573678;-0,00437524562910423;0,03121675462365;0,494061629871172;0,943951163560512
"Cmss1";53,3631378912093;0,00236765837649121;0,0314088172001389;0,492342319742498;0,943951163560512
"Hmgn1";981,113148807874;-0,00759908603724906;0,0304788076817578;0,488199320782898;0,943951163560512
"Bach1";3496,94022620455;0,00821415779223319;0,0295487649665106;0,496327631518584;0,943951163560512
"Zfp148";1674,86037277163;0,00423540867323202;0,0312509538071469;0,49128351494272;0,943951163560512
"Mlst8";259,416579580854;-0,00555787923863153;0,0310328583125897;0,491187283047753;0,943951163560512
"Tmem242";364,074132077332;-0,0028759867741612;0,0313196833629401;0,496077614628805;0,943951163560512
"Mapk8ip3";2909,25192104013;0,00799845841055906;0,0297767525064869;0,490385213411218;0,943951163560512
"Nrm";247,030273340356;-0,00325042401791725;0,0313423253715315;0,494580120456045;0,943951163560512
"Mmut";476,199959978429;0,00562841342968646;0,0310088515949217;0,49538397987958;0,943951163560512
"Ndst1";1544,27267253409;0,00618748685794417;0,0308998595635499;0,489079147283674;0,943951163560512
"Fem1c";1092,68130659288;-0,00826787259243775;0,0301436181725604;0,492966102385689;0,943951163560512
"Smad7";5248,18785689653;-0,00680758118953013;0,0309066135395082;0,490471786816541;0,943951163560512
"Cox8a";1118,15992294307;0,00644717535850735;0,0315623369128272;0,496209282471861;0,943951163560512
"Sdhaf2";379,698081537959;-0,00534519071071209;0,0310689899984294;0,490578151524523;0,943951163560512
"Cyp20a1";421,344762276226;-0,00606468286203767;0,0308671253426461;0,496633073814138;0,94417523421837
"E130215H24Rik";27,5369184725429;-0,00123336093925839;0,0314510546517122;0,496765094322242;0,94417523421837
"Ubiad1";208,89346468219;-0,00454123158318741;0,0311841531401928;0,496732742696227;0,94417523421837
"Rab24";703,330749097928;-0,00413592305938199;0,0311999686578178;0,496580602576847;0,94417523421837
"Uqcrh";902,41217738001;-0,0037353313502214;0,0313319234625881;0,496933490223899;0,94421102295966
"Mrpl28";295,937766697307;-0,00315129294532664;0,0313604251698838;0,496861341707623;0,94421102295966
"Utp25";573,309158752909;-0,00571128995407648;0,0309172946906554;0,497143718968381;0,944240336627961
"Ccdc171";128,431571572369;-0,00301292288921195;0,0313361501354218;0,497173274029992;0,944240336627961
"Urb1";659,906641370937;0,00454031955768811;0,0311865981686739;0,497097585492724;0,944240336627961
"F2r";25,2818184506905;0,00199221432862814;0,0314237179289977;0,497249651103711;0,944243359127006
"X1700109H08Rik";90,2779260208152;0,00315740003881659;0,0313480786917902;0,497464828603504;0,944449867811125
"Mterf1b";16,8189072482372;0,0016828345225514;0,0314366907236878;0,497582806960209;0,944449867811125
"Pum2";4361,59640397788;0,0052889631639031;0,0310614180489012;0,497510415244102;0,944449867811125
"Epn1";3894,06352813164;-0,00690818224903571;0,0295369262840039;0,497935747733384;0,944835700463137
"Cfap97";464,915973305533;0,00426880178567902;0,0312261682887781;0,497873045686626;0,944835700463137
"Tgfb2";37,104026442091;-0,0021400161448187;0,0314104254248674;0,50325912993073;0,944897631141759
"Scarna6";46,6197114139399;-0,00252280247524002;0,0313895362178761;0,498806869541266;0,944897631141759
"Bcl2";952,518555291252;-0,00340463519198311;0,0308845709628719;0,498912909098638;0,944897631141759
"A130010J15Rik";146,71980682819;-0,00456021361128229;0,0311628637613332;0,502020870060947;0,944897631141759
"Rem1";13,185660642521;0,00151361008629033;0,0314417051211224;0,500346474569299;0,944897631141759
"Rsu1";949,935866847295;0,00453518023602225;0,0312175718064896;0,498315381725957;0,944897631141759
"Thnsl1";101,652475756826;-0,00405196159099539;0,0312504155741983;0,498261566583631;0,944897631141759
"Rassf2";7023,62680134199;-0,00968327413084019;0,0299458900263143;0,499331498289673;0,944897631141759
"Zfp770";393,091096631856;-0,00376782618040843;0,0312860231347204;0,500135748634236;0,944897631141759
"Ly75";10,6777373443141;-0,000874049157665968;0,0314592643490035;0,498729360610452;0,944897631141759
"Ccdc9b";97,0903334528288;0,00294465439886149;0,0313578403404599;0,502306196752825;0,944897631141759
"Apex2";220,140004239685;0,00431455157846785;0,0312019597958727;0,50309635196385;0,944897631141759
"Hsd17b10";309,980416913316;0,00447015533538984;0,0311901647623954;0,499723394442969;0,944897631141759
"Plp2";81,0349422018704;0,00236988143940258;0,0314011442287176;0,501730544459993;0,944897631141759
"Arhgef6";2113,8582851071;0,00486568992104481;0,0311159532856116;0,502771872710321;0,944897631141759
"Slc35a2";485,612095784336;-0,00770866613440752;0,0313045586487953;0,499946580127692;0,944897631141759
"Tuft1";123,154173243517;-0,00276369972550072;0,0313700170847234;0,502025618408731;0,944897631141759
"Anxa9";70,560575391855;-0,00329742654423683;0,0313195792632186;0,503438259190634;0,944897631141759
"Larp7";213,87799151663;0,00553823580486735;0,0309808865784019;0,50054750852382;0,944897631141759
"Vps45";228,466961735353;0,00531243310029969;0,0310246204491326;0,501794957232049;0,944897631141759
"Them4";50,8958402032566;0,0030588836895222;0,0313478755613457;0,502800527718444;0,944897631141759
"Mfn2";940,527173847443;0,00708256554618047;0,0301736753046635;0,501898450813441;0,944897631141759
"Crocc";490,496969822223;0,00429541614474202;0,0311486822815372;0,500422794797432;0,944897631141759
"Mrpl33";289,240070525444;-0,00452857513652183;0,0311622070627409;0,503275655317531;0,944897631141759
"Srsf9";1612,43607266559;-0,00496291740366396;0,0310809682793701;0,501051736356526;0,944897631141759
"Adcyap1r1";19,4801369631763;-0,00157147605777597;0,0314389146920148;0,499967912810591;0,944897631141759
"Kbtbd2";1789,19081246129;-0,00764393459834018;0,0301111873070839;0,503343009663563;0,944897631141759
"Tmem160";553,475073702556;-0,00235874937192387;0,031397200375207;0,502822627608992;0,944897631141759
"Med29";167,101548991456;0,00497433663907261;0,0310986773721585;0,500859155334062;0,944897631141759
"Tfpt";161,360109677507;-0,00417654093676376;0,0311706616815746;0,501001188725777;0,944897631141759
"Gm44851";25,5713380251727;-0,00153869770006755;0,031440147472704;0,500337219614041;0,944897631141759
"Rps5";6870,87123300368;0,00468990712067255;0,0311604304407314;0,501810569358197;0,944897631141759
"Lilrb4a";2532,61098606015;0,00308663265883498;0,0313519234402998;0,499542534889876;0,944897631141759
"Macroh2a2";10,7019011331957;-0,00131831208626189;0,0314476763593103;0,499865220408451;0,944897631141759
"Pofut2";1067,40494158788;-0,00578884477983875;0,0309403696732417;0,501191552074209;0,944897631141759
"Apba3";452,802785903544;-0,00514952604012279;0,0310545357943453;0,498439077365508;0,944897631141759
"Trappc11";1095,89651274987;0,0074786805331386;0,0303323723400769;0,498220780219578;0,944897631141759
"Slc7a2";39,0377753483416;0,00206104342569667;0,0314162137754633;0,503075156339928;0,944897631141759
"Gm9013";57,2152836993585;0,00232854675414493;0,0314017877932656;0,502394767825956;0,944897631141759
"Prxl2a";118,682170802583;0,00286945867490624;0,0313666629037679;0,500991158004652;0,944897631141759
"Pnp";560,101466275834;-0,0036744440591485;0,0312870913381623;0,50203337201493;0,944897631141759
"Cish";24,7769862544497;0,00168335188530938;0,0314341148235949;0,503358292956487;0,944897631141759
"Copb2";1654,41721839337;-0,0085079388555557;0,0296507108033195;0,498783164202846;0,944897631141759
"Pigb";446,29645044879;0,00397220955303057;0,0312593107827361;0,500808023725551;0,944897631141759
"Flii";3015,49332197672;0,00914243121385463;0,0286477804252988;0,50293023953671;0,944897631141759
"Rpl27";1759,21072124061;0,000604155746124397;0,0313669971156052;0,50030045124918;0,944897631141759
"Rnd2";68,4179123712509;-0,00249688979153206;0,0313878313567371;0,502987083564082;0,944897631141759
"Sqstm1";5905,68772408544;0,00637479629464982;0,0308187702932419;0,498826984305183;0,944897631141759
"Kcnj2";7532,14880719465;0,00447460356186053;0,0311352922834209;0,502763691514701;0,944897631141759
"Rnf187";2129,08955227099;-0,00484701764588165;0,0311013695092787;0,502716760244775;0,944897631141759
"Klhdc1";87,6779560174066;0,00295000534096713;0,0313621593276366;0,499526413070169;0,944897631141759
"Snx13";2327,87169879685;0,00523148443697299;0,0310396832176751;0,500974740522286;0,944897631141759
"Lyset";193,19149515952;-0,00333293652693414;0,0313172485733513;0,50267478379565;0,944897631141759
"Atp6v1d";949,182557171895;-0,00619271094310291;0,030809103593633;0,498930708089615;0,944897631141759
"Slc1a3";1457,64582529593;-0,00493014592278448;0,031012243145255;0,502192634642455;0,944897631141759
"Dpys";12,5676501715239;-0,00141083267972885;0,031443522553474;0,503506356908107;0,944897631141759
"Gm10863";24,4532107282517;0,00202595221182912;0,031419974568293;0,500224751984958;0,944897631141759
"Pkp2";30,9068534822734;0,00145666937327592;0,0314419209111664;0,501832997370464;0,944897631141759
"Pam16";177,338343233942;0,00411921474465724;0,031208071848991;0,500615426517262;0,944897631141759
"Daam2";28,7060326418338;0,00166013572936348;0,031438409381942;0,501528179260481;0,944897631141759
"X1110038B12Rik";218,032254056179;0,0034430093640237;0,0313182567435169;0,499896737022336;0,944897631141759
"Gpank1";137,957062831691;-0,00317752954707821;0,0313370340363838;0,501255902728946;0,944897631141759
"Prr18";57,7240877249436;-0,0021770983266273;0,0314109343091207;0,499786486640301;0,944897631141759
"Mcrip2";101,650178745232;-0,00283002943784509;0,0313633649899234;0,503197057608049;0,944897631141759
"Xpo5";1264,12073659059;-0,012012122733965;0,0314835161388917;0,500597480363959;0,944897631141759
"Ppp1r11";383,14360192459;-0,0055419900610862;0,0309598553707113;0,501566930645279;0,944897631141759
"Slc25a46";557,939095778082;-0,00522521769846805;0,0310360904406575;0,500419710732032;0,944897631141759
"Epb41l4aos";94,9113582256214;0,00271281172127358;0,0313787976458628;0,499658650746084;0,944897631141759
"Peli3";112,5297559756;-0,00414631179029579;0,0312195995253113;0,503462050134453;0,944897631141759
"Fxn";34,8683158834626;0,00247616724355695;0,031394149190193;0,50094369905507;0,944897631141759
"Nhlrc2";1103,96914801887;0,00828913316688917;0,0303583068158526;0,503004453217117;0,944897631141759
"Rfx3";437,585099149111;0,0041230326357332;0,0312296457186743;0,502693499803511;0,944897631141759
"Pi4k2a";1586,71796426446;-0,00512121054278688;0,0309995869156137;0,500662627391233;0,944897631141759
"Armh3";496,159403141642;0,00598315717293754;0,030683228871727;0,500209793197542;0,944897631141759
"Vkorc1l1";493,924698873522;0,00698589855768763;0,0304798962808549;0,503743976923617;0,945203069198631
"Rpl36al";19,104796454236;-0,00175142235315627;0,0314295446972186;0,504186073292206;0,945751502211765
"Ecscr";494,869133902946;-0,00148954797401943;0,0314400824158202;0,504118124455852;0,945751502211765
"Spacdr";2863,15337697029;-0,00708806463380749;0,0306424869820905;0,504317737742565;0,945857955546291
"Midn";1505,70290345875;-0,00485455004906313;0,0306680465264578;0,504494407159728;0,945925054032731
"Sft2d1";2642,94254277665;-0,00600424242294655;0,031126916903875;0,504578270149726;0,945925054032731
"Ak3";460,538616749949;0,00465476316058343;0,0311681496944878;0,504573075176547;0,945925054032731
"Hspb1";187,916798355239;-0,000883680095290185;0,0314581242940568;0,504744991496427;0,946097129250875
"AA986860";24,3108940299986;0,00205311898777312;0,0314126251509692;0,50876021770303;0,946317988909613
"Dars2";224,935710429484;0,00506714557520095;0,0310462855317856;0,50777955069005;0,946317988909613
"Cfap210";27,6171379285387;0,00238825773599226;0,0313944312384004;0,505709131530995;0,946317988909613
"Tcea2";267,423891679855;-0,00517092005358977;0,0310132944662896;0,507975850152692;0,946317988909613
"Npepl1";1345,98440052023;-0,00847717354283626;0,0308233405747772;0,508109952997826;0,946317988909613
"Chac1";10,796323293099;-0,00112415401671723;0,0314516013665713;0,507934935312081;0,946317988909613
"Stk26";126,909137124156;-0,00329103833437984;0,031314502077981;0,507394191918642;0,946317988909613
"Aph1a";1138,44381835814;-0,00666117182696111;0,029897750047572;0,507880915630185;0,946317988909613
"Etv3";2066,50546322698;-0,00608367932717785;0,0307786669042483;0,505600179496144;0,946317988909613
"Gm6204";12,0182496058131;-0,00114532172621771;0,0314510628929041;0,507840182455442;0,946317988909613
"Fam167b";257,701981495182;-0,00353834631863204;0,0312812594707935;0,506848378336013;0,946317988909613
"Mrps15";565,076273416855;-0,00513768995711737;0,0310620135115507;0,507071669551911;0,946317988909613
"Tesk1";1539,76605647566;-0,00545093264805094;0,0309342385230086;0,508538654075583;0,946317988909613
"Gm4961";17,8683747744863;-0,00188365066554765;0,0314216909324736;0,506727048057808;0,946317988909613
"Rpn1";2933,68421152851;-0,00518014791638972;0,0310231736315065;0,507693819723605;0,946317988909613
